504,ДФ 26.002.140,"Спеціалізована вчена рада ДФ 26002140 утворена відповідно до наказу Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» N НСВС3724 від 12 квітня 2024 року для захисту дисертації Северіна Андрія Івановича на тему «Алгоритмічне та програмне забезпечення захисту приватних наборів даних у задачах класифікації» з галузі знань 12 – Інформаційні технології  за спеціальністю 121 – Інженерія програмного забезпечення на здобуття ступеня доктора філософії у складі
Голова ради – дтн проф Коваль Олександр Васильович завідувач кафедри інженерії програмного забезпечення в енергетиці Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського»
Члени ради
	 дфмн проф Дорошенко Анатолій Юхимович професор кафедри інформаційних систем та технологій Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
	 ктн доц Клятченко Ярослав Михайлович доцент кафедри системного програмування і спеціалізованих комп’ютерних систем Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
	 дтн проф Субботін Сергій Олександрович завідувач кафедри програмних засобів Національного університету «Запорізька політехніка» офіційний опонент
	 ктн доц Золотухін Олег Вікторович доцент кафедри штучного інтелекту Харківського національного університету радіоелектроніки офіційний опонент
НАКАЗ про створення разової СВР N НСВС3724 від 12 квітня 2024 року розміщений за посиланням
httpsradakpiuanode1988
 Посилання на вебсайт де здійснюватиметься трансляція захисту дисертації 
httpswwwyoutubecomvchenaradakpistreams
"
505,ДФ 26.002.139,"Спеціалізована вчена рада ДФ 26002139 утворена відповідно до наказу Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» N НСВС3324 від 04 квітня 2024 року для захисту дисертації Лукянова Миколи Олексійовича на тему «Розосереджена система живлення електротранспорту на основі сонячних панелей» з галузі знань 17 – Електроніка та телекомунікації за спеціальністю 171 – Електроніка на здобуття ступеня доктора філософії у складі
Голова ради – дтн проф Жуйков Валерій Якович декан факультету електроніки Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського»
Члени ради
	 ктн проф Пілінський Володимир Володимирович професор  кафедри акустичних та мультимедійних електронних систем Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
	 ктн доц Бондаренко Олександр Федорович доцент кафедри електронних пристроїв та систем Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
	 ктн доц Обрубов Андрій Валерійович завідувач кафедри суднових електроенергетичних систем Національного університету кораблебудування ім адмірала Макарова офіційний опонент
	 ктн доц Городній Олексій Миколайович доцент кафедри електроніки автоматики робототехніки та мехатроніки Національного  університету Чернігівська політехніка офіційний опонент
НАКАЗ про створення разової СВР N НСВС3324 від 04 квітня 2024 року розміщений за посиланням
httpsradakpiuanode1969
 Посилання на вебсайт де здійснюватиметься трансляція захисту дисертації 
httpswwwyoutubecomvchenaradakpistreams
"
506,ДФ 26.002.138,"Спеціалізована вчена рада ДФ 26002138 утворена відповідно до наказу Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» N НСВС3324 від 04 квітня 2024 року для захисту дисертації Желязкова Єгора Олександровича на тему «Система адаптивного освітлення на базі визначення циркадних ритмів людини» з галузі знань 17 – Електроніка та телекомунікації за спеціальністю 171  – Електроніка на здобуття ступеня доктора філософії у складі
Голова ради – дтн проф Жуйков Валерій Якович декан факультету електроніки Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського»
Члени ради
 дтн проф Терещенко Тетяна Олександрівна професор кафедри електронних пристроїв та систем Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
 ктн Олійник Остап Олегович старший викладач кафедри електронних пристроїв та систем Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
	 дтн проф Титюк Валерій Костянтинович професор кафедри електромеханіки Криворізького національного університету офіційний опонент
	 дтн доц Бешлей Микола Іванович доцент кафедри телекомунікацій Національного університету «Львівська політехніка» офіційний опонент
НАКАЗ про створення разової СВР N НСВС3324 від 04 квітня 2024 року розміщений за посиланням
httpsradakpiuanode1969
 Посилання на вебсайт де здійснюватиметься трансляція захисту дисертації 
httpswwwyoutubecomvchenaradakpistreams
"
507,ДФ 26.002.137,"Спеціалізована вчена рада ДФ 26002137 утворена відповідно до наказу Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» N НСВС3324 від 04 квітня 2024 року для захисту дисертації Шпотака Михайла Олександровича на тему «Моделювання та аналіз позаклітинних потенціалів серцевих клітин» з галузі знань 15 – Автоматизація та приладобудування  за спеціальністю 153 – Мікрота наносистемна техніка на здобуття ступеня доктора філософії у складі
Голова ради – дтн проф Шарпан Олег Борисович професор кафедри радіоінженерії Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського»
Члени ради
	 ктн доц Попов Антон Олександрович доцент кафедри електронної інженерії Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
	 ктн доц Ніколов Микола Олександрович доцент кафедри електронної інженерії Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
	 дтн снс Будник Микола Миколайович головний науковий співробітник відділу сенсорних пристроїв систем та технологій безконтактної діагностики Інституту кібернетики імені В М Глушкова НАН України офіційний опонент
	 кфмн снс Мамілов Сергій Олександрович завідувач лабораторії Інституту магнетизму НАН України та МОН України  офіційний опонент
НАКАЗ про створення разової СВР N НСВС3324 від 04 квітня 2024 року розміщений за посиланням
httpsradakpiuanode1969
 Посилання на вебсайт де здійснюватиметься трансляція захисту дисертації 
httpswwwyoutubecomvchenaradakpistreams
"
508,ДФ 26.002.136,"Спеціалізована вчена рада ДФ 26002136 утворена відповідно до наказу Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» N НСВС3324 від 04 квітня 2024 року для захисту дисертації Босака Андрія Васильовича на тему «Оптимізація керування зарядними станціями електромобілів в реальному часі на основі нечіткої логіки в умовах обмеженого електропостачання» з галузі знань 14 – Електрична інженерія  за спеціальністю 141 – Електроенергетика електротехніка та електромеханіка на здобуття ступеня доктора філософії у складі
Голова ради – дтн Будько Василь Іванович завідувач кафедри відновлюваних джерел енергії Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського»
Члени ради
	ктн доц Веремійчук Юрій Андрійович доцент кафедри електропостачання Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
	ктн доц Ярмолюк Олена Сергіївна доцент кафедри електропостачання Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
	дтн снс Подольцев Олександр Дмитрович старший науковий співробітник відділу електроживлення технологічних систем Інституту електродинаміки НАН України офіційний опонент
	ктн доц Луценко Іван Миколайович професор кафедри електроенергетики Національного технічного університету «Дніпровська політехніка» офіційний опонент
НАКАЗ про створення разової СВР N НСВС3324 від 04 квітня 2024 року розміщений за посиланням
httpsradakpiuanode1969
 Посилання на вебсайт де здійснюватиметься трансляція захисту дисертації 
httpswwwyoutubecomvchenaradakpistreams
"
509,ДФ 26.002.135,"Спеціалізована вчена рада ДФ 26002135 утворена відповідно до наказу Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» N НСВС3324 від 04 квітня 2024 року для захисту дисертації Марисюка Богдана Олександровича на тему «Ресурсні характеристики парових турбін від дії крутильних коливань» з галузі знань 14 – Електрична інженерія за спеціальністю 144 – Теплоенергетика на здобуття ступеня доктора філософії у складі
Голова ради – дтн проф Абдулін Михайло Загретдинович професор кафедри теплової та альтернативної енергетики Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського»
Члени ради
	 ктн доц Рачинський Артур Юрійович доцент кафедри теплової та альтернативної енергетики Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
	 ктн доц Риндюк Дмитро Вікторович доцент кафедри теплової та альтернативної енергетики Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
	 дтн проф Костіков Андрій Олегович заступник директора з наукової роботи Інституту проблем машинобудування ім АМ Підгорного НАН України офіційний опонент
	 дтн проф Денисова Алла Євсіївна професор кафедри теоретичної загальної та нетрадиційної енергетики Національного університету «Одеська політехніка» офіційний опонент
НАКАЗ про створення разової СВР N НСВС3324 від 04 квітня 2024 року розміщений за посиланням
httpsradakpiuanode1969
 Посилання на вебсайт де здійснюватиметься трансляція захисту дисертації 
httpswwwyoutubecomvchenaradakpistreams
"
510,ДФ 26.002.134,"Спеціалізована вчена рада ДФ 26002134 утворена відповідно до наказу Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» N НСВС3324 від 04 квітня 2024 року для захисту дисертації Тарасюк Марини Юріївни на тему «Міське суспільство Волині литовської доби матеріальний вимір повсякдення» з галузі знань 03 – Гуманітарні науки  за спеціальністю 032 – Історія та археологія на здобуття ступеня доктора філософії у складі
Голова ради – дін проф Хитровська Юлія Валентинівна професорка кафедри історії Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського»
Члени ради
	 дін доц Кізлова Антоніна Анатоліївна доцентка кафедри історії Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
	 кін доц Шевчук Тетяна Вікторівна доцентка кафедри історії Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
	 дін проф Заяць Андрій Євгенович професор кафедри давньої історії України та спеціальних галузей історичної науки Львівського національного університету імені Івана Франка офіційний опонент
	 дін доц Зайцева Тетяна Дмитрівна професорка кафедри історії Закладу вищої освіти «Український католицький університет» офіційний опонент
НАКАЗ про створення разової СВР N НСВС3324 від 04 квітня 2024 року розміщений за посиланням
httpsradakpiuanode1969
 Посилання на вебсайт де здійснюватиметься трансляція захисту дисертації 
httpswwwyoutubecomvchenaradakpistreams
"
511,ДФ 26.002.133,"Спеціалізована вчена рада ДФ 26002133 утворена відповідно до наказу Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» N НСВС3324 від 04 квітня 2024 року для захисту дисертації Барабаша Андрія Олеговича на тему «Моделі та методи обробки запитів  в гетерогенних розподілених нереляційних базах даних» з галузі знань 12 – Інформаційні технології  за спеціальністю 121 – Інженерія програмного забезпечення на здобуття ступеня доктора філософії у складі
Голова ради – дтн проф Коваль Олександр Васильович завідувач кафедри інженерії програмного забезпечення в енергетиці Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського»
Члени ради
	 дтн проф Гаврилко Євген Володимирович професор кафедри інженерії програмного забезпечення в енергетиці Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
	 дтн доц Шушура Олексій Миколайович професор кафедри цифрових технологій в енергетиці Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
	 дтн проф Бичков Олексій Сергійович завідувач кафедри програмних систем і технологій Київського національного університету імені Тараса Шевченка офіційний опонент
	 дтн проф Жебка Вікторія Вікторівна завідувач кафедри технологій цифрового розвитку Державного університету інформаційнокомунікаційних технологій офіційний опонент
НАКАЗ про створення разової СВР N НСВС3324 від 04 квітня 2024 року розміщений за посиланням
httpsradakpiuanode1969
 Посилання на вебсайт де здійснюватиметься трансляція захисту дисертації 
httpswwwyoutubecomvchenaradakpistreams
"
512,ДФ 26.002.132,"Спеціалізована вчена рада ДФ 26002132 утворена відповідно до наказу Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» N НСВС3324 від 04 квітня 2024 року для захисту дисертації Головатенка Іллі Анатолійовича на тему «Методи та засоби управління автономними логістичними кіберфізичними системами з використанням технологій штучного інтелекту» з галузі знань 12 – Інформаційні технології  за спеціальністю 126 – Інформаційні системи та технології на здобуття ступеня доктора філософії у складі
Голова ради – дтн проф Корнага Ярослав Ігорович декан факультету інформатики та обчислювальної техніки Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського»
Члени ради
 дтн проф Корнієнко Богдан Ярославович професор кафедри інформаційних систем та технологій Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
 ктн доц Пасько Віктор Петрович доцент кафедри інформаційних систем та технологій Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
 дтн проф Триснюк Василь Миколайович завідувач відділу досліджень навколишнього середовища Інститут телекомунікацій і глобального інформаційного простору НАН України офіційний опонент
 ктн доц Соколов Володимир Юрійович доцент кафедри інформаційної та кібернетичної безпеки Київського столичного університету імені Бориса Грінченка Департаменту освіти і науки виконавчого органу Київської міської ради офіційний опонент
НАКАЗ про створення разової СВР N НСВС3324 від 04 квітня 2024 року розміщений за посиланням
httpsradakpiuanode1969
 Посилання на вебсайт де здійснюватиметься трансляція захисту дисертації 
httpswwwyoutubecomvchenaradakpistreams
"
513,ДФ 26.002.131,"Спеціалізована вчена рада ДФ 26002131 утворена відповідно до наказу Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» N НСВС3324 від 04 квітня 2024 року для захисту дисертації Колтишевої Діни Сергіївни на тему «Біотехнологія отримання електрики в повному мікробному паливному елементі» з галузі знань 16 – Хімічна  та біоінженерія  за спеціальністю 162 – Біотехнології та біоінженерія на здобуття ступеня доктора філософії у складі
Голова ради – дтн доц Голуб Наталія Борисівна завідувач кафедри біоенергетики біоінформатики та екобіотехнології Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського»
Члени ради
	 ктн доц Маринченко Лоліта Вікторівна доцент кафедри біоенергетики біоінформатики та екобіотехнології Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
	 ктн доц Жукова Вероніка Сергіївна доцент кафедри біоенергетики біоінформатики та екобіотехнології Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
	 дтн снс Циганков Сергій Петрович заступник директора з наукової роботи Державна установа «Інститут харчової біотехнології та геноміки Національної академії наук України»  офіційний опонент
	 дбн доц Русин Ірина Богданівна доцент кафедри екології та збалансованого природокористування Національного університету «Львівська Політехніка» офіційний опонент
НАКАЗ про створення разової СВР N НСВС3324 від 04 квітня 2024 року розміщений за посиланням
httpsradakpiuanode1969
 Посилання на вебсайт де здійснюватиметься трансляція захисту дисертації 
httpswwwyoutubecomvchenaradakpistreams
"
514,ДФ 26.002.130,"Спеціалізована вчена рада ДФ 26002130 утворена відповідно до наказу Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» N НСВС3324 від 04 квітня 2024 року для захисту дисертації Альбрехта Йосипа Омеляновича на тему «Інформаційна технологія виявлення рухомих обєктів у тривимірному просторі з використанням рою гетерогенних БПЛА» з галузі знань 12 – Інформаційні технології  за спеціальністю 126 – Інформаційні системи та технології на здобуття ступеня доктора філософії у складі   
Голова ради – дтн проф Корнага Ярослав Ігорович декан факультету інформатики та обчислювальної техніки Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського»
Члени ради
 дтн доц Поліщук Михайло Миколайович професор кафедри інформаційних систем та технологій Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
 ктн доц Пасько Віктор Петрович доцент кафедри інформаційних систем та технологій Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
 дтн проф Триснюк Василь Миколайович завідувач відділу досліджень навколишнього середовища Інститут телекомунікацій і глобального інформаційного простору НАН України офіційний опонент
 дтн проф Бондарчук Андрій Петрович директор навчальнонаукового інституту інформаційних технологій Державного університету інформаційнокомунікаційних технологій МОН України офіційний опонент
НАКАЗ про створення разової СВР N НСВС3324 від 04 квітня 2024 року розміщений за посиланням
httpsradakpiuanode1969
 Посилання на вебсайт де здійснюватиметься трансляція захисту дисертації 
httpswwwyoutubecomvchenaradakpistreams
"
515,ДФ 26.002.129,"Спеціалізована вчена рада ДФ 26002129 утворена відповідно до наказу Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» N НСВС3324 від 04 квітня 2024 року для захисту дисертації Повшенка Олександра Анатолійовича на тему «Вдосконалення ротаційного метода вимірювання напруженості електростатичного поля» з галузі знань 15 – Автоматизація та приладобудування  за спеціальністю 152 – Метрологія та інформаційновимірювальна техніка на здобуття ступеня доктора філософії у складі
Голова ради – дтн доц Єременко Володимир Станіславович завідувач кафедри інформаційновимірювальних технологій Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського»
Члени ради
	 дтн проф Туз Юліан Михайлович професор кафедри інформаційновимірювальних технологій Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
	 дтн проф Куц Юрій Васильович професор кафедри автоматизації та систем неруйнівного контролю Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
	 дтн проф Квасніков Володимир Павлович завідувач кафедри компютеризованих електротехнічних систем та технологій Національного авіаційного університету офіційний опонент
	 дтн проф Зайцев Євген Олександрович завідувач відділу теоретичної електротехніки та діагностики електротехнічного обладнання Інституту електродинаміки НАН України офіційний опонент
НАКАЗ про створення разової СВР N НСВС3324 від 04 квітня 2024 року розміщений за посиланням
httpsradakpiuanode1969
 Посилання на вебсайт де здійснюватиметься трансляція захисту дисертації 
httpswwwyoutubecomvchenaradakpistreams
"
516,ДФ 26.002.128,"Спеціалізована вчена рада ДФ 26002128 утворена відповідно до наказу Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» N НСВС3324 від 04 квітня 2024 року для захисту дисертації Паздрій Ольги Ярославівни на тему «Вдосконалення бортової системи керування і контролю для багатокласової діагностики авіаційного газотурбінного двигуна» з галузі знань 17 – Електроніка автоматизація та електронні комунікації  за спеціальністю 174 – Автоматизація комп’ютерноінтегровані технології та робототехніка на здобуття ступеня доктора філософії у складі
Голова ради – дтн проф Куц Юрій Васильович професор кафедри автоматизації та систем неруйнівного контролю Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського»
Члени ради
	 дтн проф Бовсуновський Анатолій Петрович професор кафедри теплової та альтернативної енергетики Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
	 ктн доц Лавренко Ярослав Іванович доцент кафедри динаміки і міцності машин та опору матеріалів Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
	 дтн проф Шевчук Дмитро Олегович завідувач кафедри організації авіаційних перевезень Національного авіаційного університету офіційний опонент
	 ктн доц Топалов Андрій Миколайович доцент кафедри комп’ютеризованих систем управління Національного університету кораблебудування імені адмірала Макарова офіційний опонент
НАКАЗ про створення разової СВР N НСВС3324 від 04 квітня 2024 року розміщений за посиланням
httpsradakpiuanode1969
 Посилання на вебсайт де здійснюватиметься трансляція захисту дисертації 
httpswwwyoutubecomvchenaradakpistreams
"
517,ДФ 26.002.127,"Спеціалізована вчена рада ДФ 26002127 утворена відповідно до наказу Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» N НСВС3324 від 04 квітня 2024 року для захисту дисертації Лапшуди Владислава Анатолійовича на тему «Сенсори вологості на основі наноцелюлози для гнучкої електроніки» з галузі знань 15 – Автоматизація та приладобудування  за спеціальністю 153 – Мікрота наносистемна техніка на здобуття ступеня доктора філософії у складі
Голова ради – дтн проф Мачулянський Олександр Вікторович професор кафедри мікроелектроніки Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського»
Члени ради
	 дтн снс Вербицький Володимир Григорович професор кафедри мікроелектроніки Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
	 ктн проф Орлов Анатолій Тимофійович професор кафедри мікроелектроніки Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
	 ктн снс Семікіна Тетяна Вікторівна докторант Інституту фізики напівпровідників ім В Є Лашкарьова НАН України офіційний опонент
	 дтн проф Притчин Сергій Емільович професор кафедри автоматизації та інформаційних систем Кременчуцького національного університету імені Михайла Остроградського офіційний опонент
НАКАЗ про створення разової СВР N НСВС3324 від 04 квітня 2024 року розміщений за посиланням
httpsradakpiuanode1969
 Посилання на вебсайт де здійснюватиметься трансляція захисту дисертації 
httpswwwyoutubecomvchenaradakpistreams
"
518,ДФ 26.002.126,"Спеціалізована вчена рада ДФ 26002126 утворена відповідно до наказу Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» N НСВС3324 від 04 квітня 2024 року для захисту дисертації Мартинюка Вадима Ігоровича на тему «Система динамічної комутації топології сонячних панелей з врахуванням особливостей хмарного покриву» з галузі знань 17 – Електроніка та телекомунікації за спеціальністю 171 – Електроніка на здобуття ступеня доктора філософії у складі
Голова ради – дтн доц Вербицький Євген Володимирович завідувач кафедри електронних пристроїв та систем Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського»
Члени ради
	 ктн доц Бондаренко Олександр Федорович доцент кафедри електронних пристроїв та систем Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
	 ктн доц Попович Павло Васильович доцент кафедри акустичних та мультимедійних електронних систем Національного технічного університету України «Київський політехнічний інститут імені Ігоря Сікорського» рецензент
	 дтн проф Шавьолкін  Олександр Олексійович професор кафедри комп’ютерної інженерії та електромеханіки Київського національного університету технологій та дизайну офіційний опонент
	 дфмн проф Морозовська Ганна Миколаївна провідний науковий співробітник відділу фізики магнітних явищ Інституту фізики НАН України офіційний опонент
НАКАЗ про створення разової СВР N НСВС3324 від 04 квітня 2024 року розміщений за посиланням
httpsradakpiuanode1969
 Посилання на вебсайт де здійснюватиметься трансляція захисту дисертації 
httpswwwyoutubecomvchenaradakpistreams
"
